config_id,config_description,question_text,expected_doc_id,initial_retrieved_ids,reranked_ids,final_rank,is_hit_at_k,retriever_found_correct_doc
labse_structured_reranked,Retriever: LaBSE Estruturado + Re-ranker,"Que tipo de poder legal possui o que foi disposto pelo Conselho Nacional de Justiça e qual a sua fundamentação normativa, conforme o texto?",57645,"['42453', '42423', '40728', '41015', '53975', '57637', '57645', '23779', '24066', '23826']","['57645', '24066', '23826', '57637', '42453', '42423', '40728', '41015', '23779', '53975']",1.0,True,True
labse_structured_reranked,Retriever: LaBSE Estruturado + Re-ranker,Qual comitê teve sua composição alterada pela Portaria Nº 293 de 01/09/2022?,18280,"['18280', '22873', '48309', '6666', '5417', '18265', '20331', '22336', '22481', '12583']","['18280', '18265', '20331', '22873', '48309', '5417', '6666', '22336', '22481', '12583']",1.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Qual é o assunto da nova Seção V que será incluída no Capítulo II do Livro IV da Parte Geral do Código Nacional de Normas da Corregedoria Nacional de Justiça – Foro Extrajudicial (CNN/CN/CNJ-Extra)?,16845,"['1049', '17127', '16877', '17087', '16845', '17068', '9289', '1448', '1220', '9601']","['16845', '17127', '1049', '17068', '1448', '16877', '9289', '17087', '9601', '1220']",1.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quais são as responsabilidades de acompanhamento, avaliação e desenvolvimento de ações em relação a licenças médicas, ausências por saúde, retorno ao trabalho, assédio e gestão de diversidade?",90362,"['64004', '90353', '90341', '38212', '90347', '67869', '67885', '55191', '30940', '11354']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Qual o motivo da solicitação de revisão do Edital do Concurso de ingresso nas serventias extrajudiciais do TJPA (2006/2007) no Procedimento de Controle Administrativo nº 600?,128122,"['128247', '117730', '130688', '128468', '127026', '128814', '127401', '129166', '71630', '127986']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Quem são os requerentes nos Pedidos de Providências que têm Washington Luiz Damasceno Freitas como requerido?,61156,"['38740', '42927', '77620', '72097', '71373', '78377', '95175', '107139', '106923', '95195']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Qual é o assunto abordado no Recurso Administrativo do PCA nº 0001106-02.2015.2.00.0000?,59265,"['129487', '54744', '86601', '63121', '129950', '129786', '131057', '28017', '16244', '60721']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Qual é o assunto principal do Procedimento de Controle Administrativo nº 0003095-48.2012.2.00.0000?,97109,"['81373', '81362', '81811', '81827', '86601', '25075', '129487', '86685', '101988', '81821']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Quem é responsável pela coordenação ou colaboração em projetos de difusão cultural e direitos humanos?,15822,"['15822', '30940', '30133', '90877', '43900', '7615', '89801', '24556', '33817', '44795']","['15822', '33817', '30133', '24556', '43900', '90877', '89801', '30940', '7615', '44795']",1.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Conforme o Art. 7º, quais atalhos cada órgão do Poder Judiciário deve disponibilizar em seu sítio eletrônico oficial e qual a possibilidade do CNJ em relação a esses acessos?",65476,"['65476', '65477', '26704', '107', '65461', '31546', '92216', '31315', '127490', '127874']","['65476', '65477', '31315', '107', '31546', '65461', '127490', '127874', '92216', '26704']",1.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Qual será o período, a modalidade e o horário dos trabalhos de inspeção nos setores administrativo e judicial do Tribunal Regional Federal da 2ª Região em março de 2020, e qual a exigência de disponibilidade de servidores?",43783,"['44171', '44105', '44238', '44191', '29019', '12765', '11370', '43783', '43774', '44019']","['43783', '44191', '44105', '43774', '44238', '44171', '44019', '29019', '11370', '12765']",1.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,O que a Constituição da República estabelece em relação à observância do princípio da eficiência na administração pública?,37487,"['37487', '37427', '12341', '79086', '29930', '127905', '128677', '127480', '97', '37562']","['37487', '29930', '37427', '79086', '127905', '128677', '127480', '12341', '97', '37562']",1.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Por qual motivo a Procuradora-Geral da República Raquel Dodge não compareceu à sessão do Conselho, e qual foi a posição do Ministério Público Federal em relação à liderança do Ministro Dias Toffoli?",49481,"['49481', '38839', '38880', '43207', '80488', '49185', '74020', '38921', '58154', '58631']","['49481', '58631', '49185', '43207', '38921', '38839', '74020', '38880', '80488', '58154']",1.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quais são os nomes dos servidores designados para assessorar os magistrados durante os trabalhos de correição, e a quais órgãos eles pertencem?",43976,"['11206', '65468', '6803', '108958', '62722', '49079', '15584', '19956', '10406', '7898']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Quem é o relator do RECURSO ADMINISTRATIVO NA REVISÃO DISCIPLINAR de número 0006027-38.2014.2.00.0000?,56030,"['127378', '122630', '127417', '99993', '70818', '52007', '100075', '105107', '88578', '105289']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quais são as partes envolvidas, a relatora e o assunto principal da Reclamação Disciplinar nº 0003529-90.2019.2.00.0000, que tem Alexandre Victor de Carvalho como requerido?",31865,"['110073', '33824', '23106', '42312', '28018', '54015', '29687', '29367', '49197', '65485']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Qual o assunto principal do Pedido de Providências nº 0004128-73.2012.2.00.0000, que tem AROLDO BRITO DE LEMOS como requerente e o Conselho Nacional de Justiça como requerido?",86926,"['130934', '91845', '97184', '96821', '20773', '95716', '132202', '98919', '99172', '96866']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Quando os internos iniciam os cursos preparatórios e como são direcionados para cursos profissionalizantes e empregos?,22892,"['114088', '22892', '110002', '13310', '43907', '13311', '72457', '39601', '106583', '121609']","['22892', '106583', '13311', '72457', '110002', '121609', '13310', '43907', '114088', '39601']",1.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Qual é o assunto associado a GUIMARÃES PEIXOTO (DF30789) e ANTÔNIO AUGUSTO DE SOUZA COELHO (SP100060)?,55877,"['56144', '55877', '58523', '56003', '111994', '74147', '3055', '59221', '83156', '46164']","['56144', '55877', '58523', '56003', '59221', '111994', '74147', '46164', '83156', '3055']",2.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Qual a finalidade da designação temporária de servidores e um colaborador eventual pelo Corregedor Nacional de Justiça, segundo o Art. 1º do SEI n. 03728/2025?",2722,"['2722', '28202', '37933', '15353', '16146', '120914', '1012', '15384', '119372', '120913']","['2722', '28202', '16146', '1012', '15353', '15384', '37933', '119372', '120914', '120913']",1.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Qual é o procedimento para solicitar uma mudança de leiaute e o que se define como mudança de leiaute para fins desta instrução?,55175,"['115486', '125076', '111035', '52763', '39650', '52764', '111036', '62097', '114088', '17546']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quais são os grupos e indivíduos cuja participação é obrigatória na elaboração das propostas orçamentárias e dos planejamentos estratégicos dos órgãos do Poder Judiciário, conforme o Art. 6º?",70781,"['70772', '7197', '974', '91007', '15163', '12356', '44795', '26626', '7273', '71555']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Como e qual o prazo para o recolhimento da cota de participação, e qual a base utilizada para o cálculo do seu valor?",35023,"['9599', '69557', '40396', '45078', '109423', '23629', '45087', '101942', '90777', '7876']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quem foi designado para presidir a Comissão Permanente de Gestão Estratégica, Estatística e Orçamento?",47036,"['55666', '69196', '36161', '89596', '55667', '47955', '47648', '58499', '55603', '47036']","['55666', '69196', '55667', '36161', '47036', '58499', '55603', '47648', '47955', '89596']",5.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quais são as diretrizes específicas relativas aos espaços de vivência e à movimentação interna de pessoas LGBTI privadas de liberdade, no contexto das garantias do local de detenção?",37545,"['37545', '37546', '37540', '37535', '37547', '37528', '24240', '34838', '116638', '37510']","['37545', '34838', '37540', '24240', '37546', '37535', '37547', '37510', '37528', '116638']",1.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quais são as competências listadas para a Seção de Pagamento, conforme o item 9.7.7?",90370,"['90361', '120860', '120793', '90332', '90019', '114088', '34309', '52877', '38352', '79345']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Qual é o assunto principal do Processo n.º 346685?,88383,"['127367', '60721', '28017', '46488', '60724', '49069', '9786', '27686', '65485', '27675']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Quem presidiu o julgamento de 28 de junho de 2016 e qual advogado fez sustentação oral em defesa do Requerido?,61182,"['61180', '123855', '106743', '61184', '61690', '128181', '119475', '132052', '36039', '130325']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Quais elementos são considerados ao tratar de trabalho gratuito e remuneração em localidades com Índice de Desenvolvimento Humano Municipal inferior a zero?,59436,"['56582', '56857', '56423', '58692', '57224', '57597', '57006', '59278', '59436', '57449']","['56582', '56857', '56423', '58692', '57224', '57597', '57006', '59278', '59436', '57449']",9.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Conforme o Art. 338 e seu parágrafo único, qual o procedimento a ser adotado caso existam matrículas de imóveis distintas com o mesmo número de ordem?",18003,"['18003', '18885', '17606', '102239', '18006', '18000', '18002', '102240', '18221', '18882']","['18003', '17606', '18002', '18885', '102240', '102239', '18000', '18006', '18882', '18221']",1.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Quem presidiu o julgamento?,71282,"['3', '130325', '9774', '116175', '37827', '129502', '132073', '131516', '40460', '69030']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Qual a finalidade da indicação de embaixadores e embaixadoras do Observatório pelo Presidente do Conselho Nacional de Justiça, e quais são suas competências?",41113,"['121440', '31606', '42503', '38354', '133154', '43465', '7632', '92414', '15906', '113785']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Qual foi a decisão do Tribunal de Justiça de Mato Grosso (TJMT) referente ao pedido de justificativa de afastamento de um candidato aprovado no concurso da magistratura que não pôde concluir o curso de formação devido a um problema de saúde (Estresse Pós-Traumático)?,68088,"['77870', '64206', '68374', '64367', '64543', '64742', '62252', '77506', '70324', '68088']","['77870', '64206', '68374', '64367', '64543', '64742', '62252', '77506', '70324', '68088']",10.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Qual foi a decisão do Recurso Administrativo nº 0005411-92.2016.2.00.0000 que envolve a LIRA CONSULTORIA LTDA e a CORREGEDORIA-GERAL DA JUSTIÇA DO ESTADO DO AMAZONAS?,56625,"['56042', '56747', '56473', '56322', '56176', '55913', '58788', '58579', '56625', '57326']","['56042', '56747', '56473', '56322', '56176', '55913', '58788', '58579', '56625', '57326']",9.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,O que a Portaria Nº 391 de 10/11/2022 da Presidência altera?,24604,"['24604', '30396', '29957', '31074', '31508', '36475', '31042', '33870', '32229', '24572']","['24604', '24572', '33870', '29957', '32229', '36475', '30396', '31074', '31508', '31042']",1.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Qual o impedimento para o registro de uma escola nova e pronta no Marajó, e qual a medida do FNDE diante da falta de comprovação de dominialidade?",13188,"['13188', '40181', '122774', '115673', '127687', '120849', '120821', '99332', '21291', '21394']","['13188', '122774', '40181', '99332', '21291', '21394', '127687', '115673', '120849', '120821']",1.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quem são o relator, o requerente e o requerido do PROCESSO DE REVISÃO DISCIPLINAR de número 0000912-41.2011.2.00.0000?",106647,"['110073', '24292', '101988', '96659', '70903', '36880', '29696', '96438', '68862', '77697']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quais são as regras para a assinatura das provas de seleção, escrita e prática, e é possível solicitar sua revisão?",23601,"['45256', '45250', '23681', '32769', '32893', '33039', '39601', '89038', '88714', '86489']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Qual era a finalidade da Portaria Nº 18 de 06/03/2012 e qual é o seu status atual?,102325,"['132673', '37115', '92109', '123299', '1581', '116454', '128749', '38813', '109209', '92010']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Qual foi a decisão tomada em relação à vista regimental do Conselheiro João Otávio de Noronha?,54129,"['57716', '50099', '54129', '50321', '58546', '50318', '58016', '54527', '58669', '54530']","['57716', '50099', '54129', '50321', '58546', '50318', '58016', '54527', '58669', '54530']",3.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Quais são todos os nomes de pessoas listados no texto?,69867,"['30560', '15012', '17703', '17143', '17055', '47551', '78987', '77098', '17449', '17920']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Qual o número, relatora, requerente, requerido, assunto e decisão do PROCEDIMENTO DE CONTROLE ADMINISTRATIVO mencionado?",62414,"['103181', '101988', '110073', '109423', '111009', '52737', '52217', '111034', '52762', '28020']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Qual foi a decisão do Conselho sobre o direito de percepção do auxílio pré-escolar pelos magistrados do Tribunal de Justiça do Estado do Rio Grande do Sul, conforme a proclamação retificada?",22439,"['22728', '22602', '27532', '115992', '55379', '113128', '83277', '83651', '76286', '75791']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,O que foi decidido pela Relatora no processo disciplinar do TJMT referente ao magistrado Flávio Miraglia Fernandes e ao Desembargador Sebastião de Moraes Filho?,70840,"['45769', '26303', '84585', '85039', '130661', '26415', '129185', '119135', '21980', '116264']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quais pessoas o orador agradece e menciona estarem presentes, incluindo membros da sua família e outras autoridades, e qual a origem da maioria dos convidados?",13263,"['39444', '23361', '20822', '5358', '6799', '62094', '28472', '91409', '17449', '25617']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Quais são os critérios para a abertura de um Processo Administrativo Disciplinar e como eventuais falhas na sindicância afetam o PAD?,22140,"['9741', '103904', '23857', '41599', '2663', '103016', '37158', '37994', '23681', '45256']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quais as condições que podem inviabilizar as nomeações de concursos, quem presidiu o julgamento e quando ele ocorreu?",82050,"['31057', '86685', '39212', '82703', '83113', '128289', '87914', '23681', '45256', '45250']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Quais foram os pontos e considerações levantados em uma nova devolução referente ao encaminhamento de lista tríplice ao Governador?,88931,"['36135', '18768', '116701', '53547', '44315', '115896', '46028', '13915', '111042', '47776']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Quais são as diretrizes para a designação de audiências e para a promoção de atos de cooperação judiciária?,1736,"['35350', '46443', '37468', '89714', '123203', '108888', '117358', '60076', '48766', '37473']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Qual o período e a modalidade de realização da inspeção ordinária nos setores administrativos e judiciais do Tribunal de Justiça do Estado da Paraíba (TJPB) e nas serventias extrajudiciais da Paraíba?,43724,"['2706', '2703', '2937', '2769', '2766', '10915', '10918', '2596', '44019', '55774']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quem foi designado como presidente da Comissão Permanente de Aperfeiçoamento da Justiça Militar, tanto federal quanto estadual, de acordo com a alteração promovida pelo Presidente do CNJ, Ministro Luiz Fux?",26987,"['25635', '26987', '33465', '39893', '35718', '28900', '40556', '27063', '28452', '62763']","['26987', '39893', '25635', '33465', '35718', '27063', '62763', '28452', '28900', '40556']",1.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Quais são as atribuições do Núcleo relativas ao planejamento e execução orçamentária de TIC e demais atividades típicas?,90018,"['90009', '20738', '90007', '89971', '89969', '90441', '10097', '90086', '90050', '90023']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quais são as atividades e atribuições relacionadas ao suporte, promoção e monitoramento da inovação tecnológica no âmbito do CNJ e do Poder Judiciário?",89964,"['89958', '89955', '89952', '89946', '89949', '8847', '53171', '89974', '89979', '40457']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Qual o procedimento para o depósito se a entidade devedora não optar pelo fracionamento previsto no §8º do art. 97 do ADCT?,110355,"['10303', '18815', '42884', '110320', '45186', '42650', '121716', '4360', '19546', '110346']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Quais são as bases legais para a regulamentação da remuneração de conciliadores e mediadores e o que deve ser comunicado ao Conselho Nacional de Justiça a respeito da criação dos Núcleos?,109930,"['51953', '22800', '55799', '109973', '38354', '35347', '129214', '23552', '118285', '37443']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quais atos normativos foram adiados, incluindo seus números de processo, os nomes dos relatores e os assuntos específicos de cada um?",55086,"['1095', '111025', '52753', '65809', '7875', '16978', '19705', '31057', '19698', '110073']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"De acordo com o Artigo 21, quais encargos ou obrigações um magistrado não deve assumir e quais são as exceções permitidas constitucionalmente?",48460,"['48460', '125056', '55404', '48618', '42506', '48448', '60635', '133374', '121248', '120198']","['48460', '48448', '55404', '48618', '42506', '125056', '120198', '121248', '133374', '60635']",1.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Qual foi a decisão tomada pelo Conselho em relação à prorrogação da instrução processual e aos pedidos do Id 5945704, e quem presidiu o julgamento?",4192,"['4192', '128111', '130824', '5551', '72480', '7018', '127682', '129262', '38678', '33824']","['4192', '38678', '129262', '130824', '5551', '127682', '128111', '7018', '72480', '33824']",1.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Quais são as obrigações relacionadas à manutenção de cadastros no Integra e à designação de administradores de ciclo?,8251,"['8251', '39560', '39635', '10097', '114088', '90234', '8253', '8250', '18023', '1340']","['8251', '8250', '90234', '39560', '8253', '18023', '1340', '114088', '10097', '39635']",1.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,A quem foi concedida a vista regimental e qual o começo da decisão mencionada?,118726,"['111028', '52756', '52752', '111024', '17911', '41678', '52749', '111021', '111033', '52761']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Qual foi a decisão unânime do Conselho em relação à posse de um candidato aprovado no certame?,21358,"['76429', '96970', '97299', '118187', '75874', '118189', '52021', '87022', '130338', '79935']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Quais são as responsabilidades que envolvem o apoio a integrantes do SICJUS em ações de imprensa e a coordenação de comunicação e contratação de serviços?,117840,"['117831', '118095', '89808', '19370', '10097', '89789', '78', '89716', '89794', '30940']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quais são os principais tópicos e demandas abordados no Assunto da decisão do Juízo da Comarca de Amontada - CE, referentes ao TJCE?",91508,"['71545', '62736', '60720', '53587', '116826', '24390', '60659', '96400', '96569', '98054']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Qual foi a decisão do Conselho, e seu nível de consenso, a respeito do pedido de esclarecimentos relacionado à desconstituição de ato administrativo do concurso para serviços notariais e de registros do Rio Grande do Sul (Edital nº 02/2004 - CPCIRSNR)?",131181,"['131268', '131172', '131054', '131712', '132111', '129945', '131174', '131423', '131101', '132112']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Qual o tema da proposta do CNJ abordada no ATO NORMATIVO 0003751-63.2016.2.00.0000?,60765,"['99550', '102951', '102598', '102694', '99704', '101262', '101106', '100564', '129487', '114691']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Qual a razão pela qual Gilson Gipp propôs o adiamento e quais as opções de datas sugeridas para a definição do texto?,120235,"['119520', '120226', '119454', '119512', '118837', '120440', '110808', '113057', '122756', '122755']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Qual foi a decisão tomada em relação ao processo 0007039-29.2010.2.00.0000, cujo assunto é a proposta de resolução para pagamento de passivos de magistrados e servidores, e quem foram os conselheiros que receberam vista regimental?",68683,"['11741', '83055', '68958', '68683', '71110', '130756', '88396', '5000', '53677', '122964']","['68958', '68683', '71110', '53677', '83055', '5000', '11741', '122964', '88396', '130756']",2.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Qual foi o motivo da suspensão da prova oral do concurso público para Juiz Substituto do TJES, relacionado ao Edital nº 1/2011, conforme o Procedimento de Controle Administrativo 0000602-30.2014.2.00.0000?",75748,"['78060', '74372', '74384', '82323', '81991', '81996', '82001', '82005', '81988', '81992']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quais são as ocorrências de questionamento e invalidação frequentes perante o Conselho, e qual demora significativa é denunciada nos procedimentos de controle administrativo?",70567,"['16996', '15870', '68253', '37158', '68260', '128043', '115538', '28502', '84464', '11458']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quem presidiu o julgamento e quais Ministros e Conselheiros não compareceram, indicando o motivo de suas ausências?",113944,"['125201', '125196', '31057', '21439', '125210', '130411', '125240', '65485', '124072', '124079']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Quais são as atribuições e deveres da Corregedoria Nacional de Justiça que fundamentam a resolução que está sendo publicada?,29203,"['55429', '9309', '58377', '115315', '42503', '53279', '27640', '10931', '44748', '41475']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quais são os detalhes do Procedimento de Controle Administrativo 0002116-52.2013.2.00.0000, incluindo sua data, a relatora, o requerente e a lista de todos os interessados?",79989,"['110073', '101988', '84509', '121403', '24320', '19705', '65693', '65485', '111025', '52753']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quais foram as presenças e ausências registradas, com justificativa, nas assentadas mencionadas no texto, incluindo os nomes e cargos dos participantes em cada etapa?",79359,"['2315', '11261', '11287', '10296', '11262', '11288', '31057', '2316', '20367', '11283']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"O que o Conselho aprovou por unanimidade, nos termos propostos pela Relatora, em plenário no dia 3 de março de 2015?",68914,"['112653', '66535', '96503', '96204', '88080', '93717', '69428', '85034', '84703', '102654']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Qual é o objetivo da Lei Henry Borel e quais são as disposições relativas à criação de juizados ou varas especializadas para crimes contra crianças e adolescentes, incluindo a competência subsidiária de outras varas?",35,"['35', '35344', '15080', '29169', '76631', '48963', '42230', '108795', '42104', '76635']","['35', '15080', '48963', '35344', '76631', '42230', '108795', '42104', '76635', '29169']",1.0,True,True
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quais são as informações completas sobre o Recurso Administrativo no Procedimento de Controle Administrativo nº 0006296-09.2016.2.00.0000, incluindo relator, requerente, requerido, advogados e todos os assuntos envolvidos?",50648,"['110073', '62917', '62829', '84508', '65485', '84509', '39604', '121403', '48893', '31057']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Com base em que princípios o trabalho na Corregedoria Nacional foi pautado, e quais foram os objetivos principais, além da aplicação de penalidades?",43178,"['114101', '38373', '121193', '41022', '31606', '26733', '19698', '27467', '45058', '84485']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Qual a deliberação do Conselho Nacional de Justiça (CNJ) referente ao Juiz Federal M.F.R. e quais as implicações diretas para ele?,110558,"['8929', '31606', '15212', '14946', '44748', '29169', '42713', '7632', '42503', '47403']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Quem são os requerentes na Reclamação para Garantia das Decisões número 0004751-93.2019.2.00.0000?,45518,"['51211', '106802', '99147', '74782', '96641', '100063', '68218', '70448', '103713', '100319']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quais são as partes envolvidas e o relator do Pedido de Providências de número 2008.10.00.001523-9, e qual a sua Numeração Única?",113332,"['24292', '109423', '110073', '101988', '38100', '33824', '17808', '40580', '111034', '52762']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quais as vantagens dos sistemas de informatização para a formação e manutenção de arquivos de segurança, em comparação com a microfilmagem tradicional?",92217,"['92208', '58409', '16469', '58417', '16481', '108946', '92205', '89897', '44625', '38513']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Quais são os nomes das pessoas representadas pelo advogado JONATAN RAULIM RAMOS em um caso envolvendo o TRIBUNAL DE JUSTIÇA DO ESTADO DA PARAÍBA como requerido?,5210,"['70996', '78505', '78232', '5723', '13514', '13445', '13645', '13580', '4264', '78979']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Quais são os nomes listados no texto?,112110,"['9677', '17483', '109485', '17055', '17703', '17143', '1973', '16670', '119186', '30560']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Qual foi o motivo do indeferimento da inscrição de Paulo André de Campos Trindade no 40º Concurso Público para Juiz de Direito Substituto do TJDFT, conforme o Procedimento de Controle Administrativo 0000151-05.2014.2.00.0000?",76489,"['63515', '75925', '123363', '120552', '123032', '124786', '104582', '104635', '98625', '57471']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quais são as partes envolvidas, o relator, os advogados e o assunto do Procedimento de Controle Administrativo de número 0006711-31.2012.2.00.0000?",75784,"['110073', '23106', '36880', '29696', '101988', '47530', '109423', '48893', '121403', '9660']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,"Quem é o requerente da CONSULTA 0007581-42.2013.2.00.0000, qual o relator, qual o principal assunto e qual a decisão atual?",73772,"['4383', '110073', '9786', '16387', '9774', '1922', '121255', '42225', '46485', '60718']",[],inf,False,False
labse_recursive_reranked,Retriever: LaBSE Recursivo + Re-ranker,Qual é o assunto principal do Pedido de Providências nº 2008.10.00.000809-0?,124105,"['101988', '96260', '88973', '82857', '40580', '86649', '87385', '87746', '88201', '86912']",[],inf,False,False
